TIPO_PROC,MUNIC_RES,MUNICIPIO,TOTAL_INTERNACOES,INTERNACOES_PARA_SOBRECARREGADO,PERC_PARA_SOBRECARREGADO,QTD_HOSPITAIS_DESTINO,CNES_CANDIDATO,HOSPITAL_CANDIDATO,PORTE_CANDIDATO,LAT_HOSPITAL_CANDIDATO,LON_HOSPITAL_CANDIDATO,DISTANCIA_KM
Cirurgia,231350,"TRAIRI, CE",9,7,0.7777777777777778,3,2528843,HOSPITAL DISTRITAL DR FERNANDES TAVORA,Grande,-3.7126897010388378,-38.5729448506617,91.06773643597474
Cirurgia,231350,"TRAIRI, CE",9,7,0.7777777777777778,3,2526638,SOPAI HOSPITAL INFANTIL,Grande,-3.712746137655212,-38.56929409557734,91.41475388908776
Cirurgia,231350,"TRAIRI, CE",9,7,0.7777777777777778,3,7047428,HOSPITAL E MATERNIDADE DRA ZILDA ARNS NEUMANN,Grande,-3.762924043180869,-38.57404560561884,94.04877555593129
Cirurgia,230100,"AQUIRAZ, CE",7,7,1.0,1,2785900,HOSPITAL GERAL DR WALDEMAR ALCANTARA,Grande,-3.8321166,-38.4801848,13.1836812117101
Cirurgia,230100,"AQUIRAZ, CE",7,7,1.0,1,2480026,HOSPITAL DE SAUDE MENTAL DE MESSEJANA,Grande,-3.8218113889269687,-38.4836803296976,14.218039698238575
Cirurgia,230100,"AQUIRAZ, CE",7,7,1.0,1,2497654,HGF HOSPITAL GERAL DE FORTALEZA,Especial,-3.7401048,-38.4759043,20.9216453098709
Cirurgia,231140,"QUIXERAMOBIM, CE",16,6,0.375,4,7061021,HOSPITAL REGIONAL DO SERTAO CENTRAL,Grande,-5.1832747,-39.2616355,4.108437726677452
Cirurgia,231140,"QUIXERAMOBIM, CE",16,6,0.375,4,2675560,HOSPITAL REGIONAL DE IGUATU,Grande,-6.3587958,-39.29805899999999,129.04197090137947
Cirurgia,231140,"QUIXERAMOBIM, CE",16,6,0.375,4,2481073,HOSPITAL SAO LUCAS,Grande,-5.182763636489275,-40.66716290409968,151.9028530928676
Cirurgia,230140,"ARATUBA, CE",6,6,1.0,1,2806215,HOSPITAL MUNICIPAL DR JOAO ELISIO DE HOLANDA,Grande,-3.878280299999999,-38.6235309,76.2945679166587
